,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,B1_freq_band_1,B1_freq_band_2,B1_freq_band_3,B1_freq_band_4,B1_freq_band_5,B2_mean,B2_std,B2_skew,B2_kurtosis,B2_entropy,B2_rms,B2_max,B2_p2p,B2_crest,B2_clearence,B2_shape,B2_impulse,B2_freq_band_1,B2_freq_band_2,B2_freq_band_3,B2_freq_band_4,B2_freq_band_5,B3_mean,B3_std,B3_skew,B3_kurtosis,B3_entropy,B3_rms,B3_max,B3_p2p,B3_crest,B3_clearence,B3_shape,B3_impulse,B3_freq_band_1,B3_freq_band_2,B3_freq_band_3,B3_freq_band_4,B3_freq_band_5,B4_mean,B4_std,B4_skew,B4_kurtosis,B4_entropy,B4_rms,B4_max,B4_p2p,B4_crest,B4_clearence,B4_shape,B4_impulse,B4_freq_band_1,B4_freq_band_2,B4_freq_band_3,B4_freq_band_4,B4_freq_band_5
2004-02-13 10:52:39,0.06006631183163241,0.07604785327938446,0.011313539940611144,0.31587799239575487,4.848562222142162,0.07605880644728431,0.381,0.725,5.009281867499035,0.05051903389895928,1.2662473211353364,6.342989745532469,2.8275589774591245e-05,4.667634773227207e-05,3.3299977000404435e-05,3.110620460038934e-05,3.630885727155086e-05,0.07580458030177255,0.09558772817335352,0.14808760056725118,0.24925904633360707,5.075742012596646,0.09558931863856468,0.518,0.911,5.419015506937796,0.06393800102119374,1.260996608094531,6.833360173460225,5.659532598612703e-06,1.1554714847258678e-05,7.780481131985796e-06,6.977761110067326e-06,7.100027970244598e-06,0.07954631573807315,0.10296141161432051,0.07720579804464635,1.22748701296223,4.969987703674667,0.10296418915929421,0.676,1.303,6.565389438012972,0.06632513199867728,1.2943929357876294,8.498193709258706,2.4890738863535883e-06,3.1393540389024474e-06,2.8952306928564708e-06,3.9537317880393214e-06,1.8824358476458737e-06,0.04369490697787979,0.05510054100564727,-0.022719663469415723,0.15573910867295826,4.528145862889761,0.05517018226526161,0.266,0.478,4.821445010296609,0.036685438256836816,1.2626227192379902,6.087666009557143,5.659532598612703e-06,1.1554714847258678e-05,7.780481131985796e-06,6.977761110067326e-06,7.100027970244598e-06
2004-02-13 11:02:39,0.05967386102837053,0.07557671743753536,0.04131277186357456,0.416520825333075,4.842110894325193,0.0756265677709888,0.452,0.8180000000000001,5.976735601286831,0.05019422345037068,1.267331566412871,7.574505691614411,3.852210834330243e-05,3.531118276642682e-05,3.836670317620438e-05,3.335936413417833e-05,3.821745067047359e-05,0.07593227208359783,0.09548509702923412,0.12980459736207245,0.1541325596539571,5.075036462200262,0.0954929290932677,0.405,0.81,4.24115171505984,0.06410130724250095,1.257606633818813,5.333700531891291,1.0710054019515197e-05,8.075500422963103e-06,6.9821277652732565e-06,6.288918461274569e-06,8.529242974122534e-06,0.07858313394208702,0.10201547215272684,0.03494606273252646,1.4346162318198519,4.882667890757271,0.1020328595547885,0.781,1.448,7.6543968620288165,0.06542519294611898,1.2984065974001888,9.93851938477752,3.922469012888368e-06,5.048378510595506e-06,1.5786550584232563e-06,3.57326799637861e-06,5.968818635828619e-06,0.04497670784706285,0.05668487235254422,-0.010614209829962765,0.18390781055964078,4.558500381990922,0.05675859720223058,0.276,0.523,4.862699460605298,0.03778371987006961,1.2619553524288714,6.136509611563842,1.0710054019515197e-05,8.075500422963103e-06,6.9821277652732565e-06,6.288918461274569e-06,8.529242974122534e-06
2004-02-13 11:12:39,0.059919673812197864,0.07619404201023458,0.002035223907183999,0.44238545944950314,4.847697941652306,0.07621279618450469,0.361,0.681,4.73673737315778,0.05033385479317021,1.2719160725636331,6.024732396432223,2.902395312948888e-05,4.5521441334497776e-05,3.561505125235794e-05,3.5812789600005126e-05,3.0029227420187408e-05,0.07487865618438401,0.09411860572657986,0.10296842360801933,0.18060385494709807,5.051153265616203,0.09413753907708353,0.632,1.0230000000000001,6.713581066555112,0.06326723142097394,1.2572012356268216,8.440322412353922,4.507752537723687e-06,7.885678122397102e-06,6.862636047544592e-06,8.500558037934924e-06,5.00094693517591e-06,0.07799311489818839,0.10169894804459866,-0.03286799969316578,2.2848225164747906,4.826772343680097,0.10170996119774128,0.796,1.546,7.826175436764173,0.06500785185933462,1.3040889741423032,10.206029096787484,1.2331231512802126e-06,7.802564260358121e-06,4.36382218866463e-06,3.4873994428700707e-06,4.254643864528891e-06,0.04364168172274037,0.05496962812124708,-0.008495839225915775,0.13915366840878196,4.526612218741853,0.05505176749524759,0.31,0.5740000000000001,5.6310635262848034,0.03668307760373477,1.2614492687288392,7.103300967397604,4.507752537723687e-06,7.885678122397102e-06,6.862636047544592e-06,8.500558037934924e-06,5.00094693517591e-06
2004-02-13 11:22:39,0.06045612578739197,0.07678332141344882,-0.01019477482394165,0.385149526134291,4.857503802133616,0.07680304550102382,0.388,0.735,5.051883001108697,0.05070594286988937,1.2703931074101507,6.417877344050995,3.504244572435605e-05,3.069008538564993e-05,3.990993615776061e-05,3.514469181593106e-05,3.7325481158963895e-05,0.07606860686556961,0.09579749111354212,0.12205919412536523,0.23036969739731994,5.074749109741281,0.09580081692380152,0.542,1.013,5.657571797441961,0.06418054532072902,1.2594001766471572,7.12514692109238,6.852426082168841e-06,5.818845126305692e-06,9.078871219296818e-06,6.1999988692879945e-06,7.157294033645307e-06,0.0796775233165682,0.10258212080774158,-0.0034592755849914055,1.1093740141335169,4.995375174213435,0.10260198174756786,0.635,1.262,6.188964279094467,0.06663694065488986,1.2877154996386884,7.969625228900126,2.705137470745582e-06,2.356371645729108e-06,3.3959068857336053e-06,6.206942941230426e-06,3.1493446970977517e-06,0.04346891938082915,0.0548286905878893,-0.004577519745493179,0.17682634752100324,4.525338276499505,0.05491863390879033,0.308,0.5469999999999999,5.608296821649477,0.03642554884804697,1.2634000267559167,7.085522354527072,6.852426082168841e-06,5.818845126305692e-06,9.078871219296818e-06,6.1999988692879945e-06,7.157294033645307e-06
2004-02-13 11:32:39,0.059075638458909126,0.07514748510991041,0.0463506207176864,0.4886775095019411,4.834990776792445,0.07515974751075968,0.403,0.7450000000000001,5.361912637376909,0.049526157650754354,1.2722629745768737,6.8217629214504765,3.4950293000827033e-05,2.717159148902405e-05,2.9706935690039725e-05,3.361617844490362e-05,2.9078036268692973e-05,0.07513662776502758,0.09451449685876001,0.0985617319900701,0.1884613546746725,5.0648501697079755,0.09452413398110647,0.498,0.854,5.268495769551726,0.0634774670922685,1.25803002866603,6.627925883996015,7.173430974313926e-06,5.947137437575693e-06,5.943194196591652e-06,7.475588676892909e-06,7.446255615834137e-06,0.07808950632355094,0.10094351541274972,-0.006166467035301776,1.1102380271241734,4.948453662737126,0.10095158043760986,0.708,1.25,7.013263159733873,0.06515875158919501,1.2927675585415241,9.066519092418375,3.253664579364255e-06,2.0098659555720427e-06,3.0640439835227373e-06,2.8286675863959477e-06,1.6531646951476195e-06,0.043891498608330484,0.05504103584491596,-0.013753658716520773,0.06565606836902749,4.529254105039311,0.05509909924698402,0.249,0.493,4.519130138295856,0.037022225186745555,1.2553478690410076,5.673080389028697,7.173430974313926e-06,5.947137437575693e-06,5.943194196591652e-06,7.475588676892909e-06,7.446255615834137e-06
2004-02-13 11:42:39,0.0619912105083256,0.07890892165690203,0.01685240230128427,0.5310534984175743,4.882268626612136,0.07893775644795568,0.466,0.913,5.9033854136358395,0.05200454276256998,1.2733701407129985,7.517194714844532,4.3294134155591485e-05,3.441626952682831e-05,3.705055350154826e-05,3.8065483663147675e-05,3.32908163296776e-05,0.07543327310903854,0.09492878886260207,0.11399240321611895,0.15434278253134437,5.070207872045415,0.09493294258100933,0.469,0.847,4.940329323509458,0.06367952345814516,1.2585022320824404,6.2174154808589845,1.1258683700028119e-05,7.3501195892502076e-06,7.967563202094999e-06,9.592513300721781e-06,8.274854442429657e-06,0.08012178329019973,0.10436798090667763,0.021521245227853134,2.4139633322327625,4.685415888971474,0.1043762463437939,1.018,1.8210000000000002,9.75317695030838,0.06682752400271325,1.3027199602603068,12.705658289117473,4.180710167911572e-06,3.530319052443223e-06,4.030258296636386e-06,5.436573424612939e-06,5.857084040544712e-06,0.04445588163484546,0.05592698692818485,-0.006984812478150891,0.12315923626237035,4.5455359076233375,0.05599435543183414,0.281,0.51,5.0183629730693315,0.037356542717656954,1.2595488689610101,6.320873406765289,1.1258683700028119e-05,7.3501195892502076e-06,7.967563202094999e-06,9.592513300721781e-06,8.274854442429657e-06
2004-02-13 11:52:39,0.060446017871966407,0.07689346351975619,0.03569885427463879,0.478283043921949,4.858592440816916,0.07692340295618422,0.435,0.757,5.6549760317777045,0.05069714591466099,1.272596701392627,7.196503844494674,3.7715813383590726e-05,3.480809480101831e-05,4.238924564239866e-05,3.508357116509279e-05,3.706992008346558e-05,0.07625025636017384,0.0959068003493775,0.12318518521193215,0.2220570353356881,5.079092690241905,0.09592801235241177,0.461,0.881,4.805686980216158,0.06442863819092694,1.2580680633949421,6.0458813124828295,7.472227225833614e-06,5.880963421007541e-06,9.485231322688087e-06,4.4066321937515805e-06,7.802298472378216e-06,0.07950993700864299,0.10290051414748289,0.05211828961685657,1.2933517048528294,4.998655635941132,0.10291600643289986,0.635,1.248,6.1700800682934895,0.066297464121598,1.2943791720236497,7.986423130117352,4.235948876615244e-06,1.3671173111271481e-06,1.1290629236596038e-06,3.7036211815934987e-06,2.8528118507447423e-06,0.04384374237023292,0.054975437199067965,-0.01258113075314572,0.08543938257964445,4.528210413351191,0.055033768360383366,0.247,0.46699999999999997,4.488153498458331,0.037003056258629,1.2552251560931476,5.633643175672365,7.472227225833614e-06,5.880963421007541e-06,9.485231322688087e-06,4.4066321937515805e-06,7.802298472378216e-06
2004-02-13 12:02:39,0.060247961326236645,0.07644617869259471,-0.007072854949119015,0.45667781667969676,4.85200359386014,0.07648819750546257,0.376,0.742,4.915791092778035,0.05061865512484855,1.2695566094143282,6.240875072336437,3.843216202415677e-05,3.418811867635968e-05,4.061016657851368e-05,3.542363686460074e-05,2.6892368153252715e-05,0.07575150153816104,0.09516211004294764,0.10432464205042523,0.18530348044634026,5.071491348068763,0.09518206459813289,0.466,0.886,4.895880352748108,0.06403353634858887,1.2565039988043456,6.151693240895628,8.854747950053516e-06,8.256186560412947e-06,7.695325728772424e-06,8.806949003618505e-06,6.841476321867424e-06,0.08077620977586795,0.10465616731317269,-0.038339036005988175,1.6680541451124227,4.863264137640943,0.10465525359756939,0.776,1.545,7.414821266249577,0.06739114479166224,1.2956197609167266,9.606788956218535,3.307916768881428e-06,2.702278735984724e-06,2.0616682939506316e-06,3.650431791527889e-06,2.6053126979273046e-06,0.04486576492992822,0.056333597837364524,0.006008970103928649,0.19452336905588918,4.551629511400755,0.056424772649115044,0.273,0.507,4.83830039861546,0.03782582760423215,1.2576353648988219,6.08481768730287,8.854747950053516e-06,8.256186560412947e-06,7.695325728772424e-06,8.806949003618505e-06,6.841476321867424e-06
2004-02-13 12:12:39,0.060386346989599105,0.07647947162014723,-0.028788582141015123,0.2585356890429753,4.855420712070626,0.07650888288691415,0.342,0.662,4.470069187985683,0.050679990214669804,1.2669897534966303,5.663531858598862,4.023429544904472e-05,2.682204025837759e-05,3.593598661957153e-05,3.073014995488912e-05,3.8922872232349394e-05,0.0753334147175155,0.0950991428593876,0.11080153491690267,0.28516542888349194,5.070417457801357,0.09510549807682846,0.454,0.903,4.77364620532504,0.0634302581737296,1.2624609999885723,6.026542161966303,7.989796150642302e-06,6.194215609303206e-06,7.133074891604784e-06,7.782229417132047e-06,9.306098608909761e-06,0.07877816299624006,0.10169513518983551,-0.009322390392362686,1.1084469422197185,4.998623036723613,0.10170211829296687,0.588,1.1669999999999998,5.7815904906344775,0.06573783877486584,1.2909937782862608,7.463997352008121,4.342828908243278e-06,2.60665452659337e-06,3.820717476690897e-06,1.1966192033756445e-06,2.1741071585643454e-06,0.043779627911519126,0.055007645966663604,-0.00717433799695654,0.09581848930151038,4.528499161193726,0.055102895285113536,0.251,0.49,4.55511454890483,0.036812351897196526,1.2586423849119803,5.733260239380835,7.989796150642302e-06,6.194215609303206e-06,7.133074891604784e-06,7.782229417132047e-06,9.306098608909761e-06
2004-02-13 12:22:39,0.06108115630646028,0.07737993296448437,-0.014724798625624994,0.37585295232321503,4.865314852002773,0.07740037694033147,0.369,0.725,4.767418642992719,0.05138606173447703,1.267172752133135,6.0411430024119,3.5956227238232855e-05,3.59881870547425e-05,3.4780544230318054e-05,3.5607116997641196e-05,3.243145063170802e-05,0.07512271106987646,0.09452616912864609,0.12304562517786351,0.19094554824894017,5.065098066500647,0.094525976392212,0.486,0.882,5.141443850137702,0.06348518265281668,1.2582876076488683,6.469415082050755,7.531438797603192e-06,7.702329913522706e-06,7.581388288104917e-06,7.64771534998352e-06,8.904792331401056e-06,0.07751154841544997,0.10077288403545268,-0.01764108631627664,2.0550496560439497,4.756182542568863,0.10077277535886368,0.986,1.643,9.784388655455189,0.06463886180673314,1.3001001453194707,12.72068511281947,4.23447272798553e-06,3.5524578245646357e-06,2.3715524341367737e-06,3.73500933283822e-06,2.2988163395610975e-06,0.043417891498608335,0.054662318283716954,-0.003634668497248779,0.16939113306435294,4.521740453376093,0.05472977756373033,0.247,0.486,4.5130824753011245,0.03652686533623882,1.2605351313636355,5.6888990108586235,7.531438797603192e-06,7.702329913522706e-06,7.581388288104917e-06,7.64771534998352e-06,8.904792331401056e-06
2004-02-13 12:32:39,0.06137570193857122,0.07846344305024179,-0.026222599231897542,0.6060020323492785,4.87563803198856,0.07848197146299894,0.447,0.877,5.69557557828096,0.05138308489818819,1.2787140347746864,7.283012428067814,2.831179379527721e-05,3.8731068808010836e-05,3.436830156167438e-05,3.3880302064051385e-05,3.1697571926748424e-05,0.07686288392987937,0.09691864688217489,0.11090701875760611,0.27926862864319935,5.015135834725584,0.09692515976786005,0.557,1.106,5.746701902107143,0.06479601941940087,1.2610138315429738,7.246670584311423,6.364556236567902e-06,8.871945702030379e-06,5.8338849783631075e-06,7.4404103992148364e-06,5.927287086439421e-06,0.08169436984227745,0.10535705288679634,-0.006636735496876917,1.217894254210408,4.929606962237407,0.10538033192284856,0.723,1.4289999999999998,6.860862808150248,0.06834420596951811,1.2899338366438253,8.850059084804178,3.1685565445363183e-06,4.591047946523381e-06,8.436754903722416e-06,2.7703303771604504e-06,3.3328382078333664e-06,0.0444745348893989,0.05607721645893847,0.008438124391858258,0.18972673884266245,4.545769585955588,0.056155488934280656,0.247,0.491,4.3985014588523415,0.037402971499961545,1.262643647065235,5.553739923627076,6.364556236567902e-06,8.871945702030379e-06,5.8338849783631075e-06,7.4404103992148364e-06,5.927287086439421e-06
2004-02-13 12:42:39,0.06201181698325114,0.07902067597524087,-0.014138819080697973,0.5922265411622725,4.8834068057690345,0.0790476729348552,0.425,0.813,5.376502358902471,0.052036604410235734,1.2747195096090365,6.8535324503519846,3.7468374626129734e-05,3.193241463650678e-05,2.7390661514460936e-05,3.106741887782847e-05,3.046064592364075e-05,0.07615376727379267,0.0957653331191889,0.13307487033005383,0.17056417664888412,5.078104546394656,0.09576602502658269,0.444,0.852,4.636299772040812,0.0643665278269488,1.2575349645182863,5.830309069329481,8.047327597357584e-06,5.793865058550811e-06,5.566977017946277e-06,6.786229241251709e-06,5.8574340995782806e-06,0.07753435226329411,0.100609913900249,0.03431595303812257,1.886666335495034,4.803943881777767,0.10061102207306148,0.918,1.565,9.124248825674078,0.06474806170113409,1.2976315547385078,11.839913189480459,4.6834624920799066e-06,3.4816520662942203e-06,3.707770965736124e-06,1.954425861208916e-06,1.5705407281822677e-06,0.043977196152155874,0.05526241684559988,-0.012605540256557123,0.0964961917265903,4.534049475977833,0.055344340233652055,0.239,0.46799999999999997,4.318418089202848,0.037037937823221,1.258478144949651,5.434634786017016,8.047327597357584e-06,5.793865058550811e-06,5.566977017946277e-06,6.786229241251709e-06,5.8574340995782806e-06
2004-02-13 12:52:39,0.06046984716050589,0.07667120553284675,-0.002913955596287343,0.3704826722337211,4.8568063285823975,0.076683668909334,0.369,0.7030000000000001,4.811976334052074,0.050838578177655545,1.2681306884370247,6.102214861244127,3.4797393680550445e-05,3.0397914377521952e-05,4.755535026076113e-05,2.8400760488606695e-05,3.27615839917512e-05,0.07479002881000049,0.09407128881539883,0.1373915163105338,0.1983175344747128,5.060109907140037,0.09409099498710263,0.425,0.835,4.516904089049714,0.06323722833931203,1.2580687089469516,5.68257569574798,6.379101000647389e-06,7.890151462374507e-06,1.1468158080213776e-05,6.0373346333293784e-06,9.13719778194636e-06,0.07949846183895698,0.10267766555957346,-0.06518782406990335,1.5918640410227618,4.861505650842282,0.1026969134779253,0.767,1.524,7.468578889324329,0.06648779644588898,1.291810069054698,9.64798541075852,2.8939258660263473e-06,3.588500675957261e-06,4.491090934244842e-06,2.5799908432623094e-06,3.0835093527026543e-06,0.043395673616875824,0.0546375358364919,0.02420870197842654,0.17956019807854418,4.5212099733044795,0.05469307084661407,0.239,0.476,4.369840572131561,0.036523647969089496,1.2603346437130747,5.507461460560369,6.379101000647389e-06,7.890151462374507e-06,1.1468158080213776e-05,6.0373346333293784e-06,9.13719778194636e-06
2004-02-13 13:02:39,0.0609866204404512,0.07729056012571305,-0.05069793612077681,0.3737947514922304,4.864380314015672,0.07731311714022139,0.408,0.786,5.277241625894062,0.051262568106053015,1.2677062047684995,6.689991953208507,3.2374768397799516e-05,3.816826504399029e-05,4.444063012492703e-05,4.414132347929529e-05,3.1289980273194044e-05,0.07550686068655696,0.09480426105583686,0.15278867698188808,0.16564968809582492,5.067688162341578,0.0948115874825075,0.459,0.825,4.841180410408004,0.06384739080539047,1.2556685130386767,6.078917807288989,4.79679804566726e-06,8.419932762857354e-06,8.548156600234528e-06,6.444421873895231e-06,7.178917871030818e-06,0.07921841886810879,0.10338595578176846,0.06562319492837658,2.4357619333855483,4.646217946720933,0.10340428055251784,1.108,1.8970000000000002,10.715223722651015,0.06587004636903007,1.305306039049785,13.986646234945887,3.4025401479495414e-06,3.601066055665961e-06,2.3600711756961525e-06,2.984469929276223e-06,2.732457295561271e-06,0.04379554665755164,0.05497136091840851,-0.013241026233170642,0.10207245504584428,4.5275985757040695,0.05505837563686301,0.269,0.518,4.88572350507009,0.036934862838066726,1.2571683616002844,6.142177014100964,4.79679804566726e-06,8.419932762857354e-06,8.548156600234528e-06,6.444421873895231e-06,7.178917871030818e-06
2004-02-13 13:12:39,0.06028204502172958,0.07648336505173614,-0.017554169865999454,0.34344792871173624,4.854473338651729,0.07651384179818774,0.347,0.6739999999999999,4.535127133143363,0.050606938174763874,1.2692642024769922,5.756274523780979,3.621215519013469e-05,3.395128869042442e-05,3.2350738068043416e-05,4.032109292672708e-05,4.001340239351176e-05,0.07526822598759704,0.09441240993403668,0.10078425738575122,0.08059290888621717,5.064824704193464,0.09443089952394611,0.405,0.803,4.288850387338508,0.06366809882839942,1.254591805305824,5.380756550137602,8.267886872214792e-06,6.830438619451755e-06,7.081031105458787e-06,7.70197604746466e-06,9.601125154052791e-06,0.0778191317935446,0.1011834461619426,0.01390819380486948,1.569718715553758,4.872304574672858,0.10120202274020668,0.747,1.482,7.381275391279541,0.06483572744038608,1.3004774071329561,9.599181882185514,4.481766840721242e-06,4.443373175426464e-06,3.7474838805225445e-06,6.502208929581657e-06,3.224542511706107e-06,0.044394550515161876,0.055758474449174505,0.00822496383913384,0.11345198220969044,4.541795571878625,0.05584633930658296,0.239,0.45899999999999996,4.279600112873066,0.037381832829955546,1.2579548313595383,5.383543638275499,8.267886872214792e-06,6.830438619451755e-06,7.081031105458787e-06,7.70197604746466e-06,9.601125154052791e-06
2004-02-13 13:22:39,0.06189384247277699,0.07849605624892123,0.021094908740147248,0.4252769267267298,4.87817028276306,0.07852930721958092,0.378,0.756,4.813489554199804,0.05206836753967956,1.2687741475110512,6.107231105683207,3.504557759666115e-05,3.353759235089332e-05,3.021199327769277e-05,2.5726874415590737e-05,3.803723986965208e-05,0.0766955417745007,0.09606257423162484,0.10864864914932552,0.07285065209994546,5.082365590267243,0.09606743820481779,0.417,0.83,4.340700738901221,0.0650050275676509,1.2525817796199172,5.4370826563303805,9.080559866415001e-06,7.830449297018735e-06,7.835225891084892e-06,5.468734305479213e-06,9.143280626371642e-06,0.07940553737975488,0.10231963202018929,-0.011811852402981837,1.486351447862758,4.7815171387677715,0.10232516253892592,0.959,1.633,9.372083817948328,0.06647252614356014,1.2886401366388156,12.077243371751367,4.946272172943503e-06,4.155423954844446e-06,1.917033735603424e-06,2.154354298241605e-06,5.215675947526343e-06,0.04418999951169491,0.05547456817561836,-0.021494659676641013,0.13086491063351113,4.535871257783149,0.05557318310659952,0.305,0.583,5.488258597945601,0.037252385656951874,1.2575963729506727,6.902014106591731,9.080559866415001e-06,7.830449297018735e-06,7.835225891084892e-06,5.468734305479213e-06,9.143280626371642e-06
2004-02-13 13:32:39,0.060447971092338494,0.0769244663561035,0.0378669009271351,0.5120601588674947,4.858303926373552,0.07695520590578495,0.408,0.7769999999999999,5.301785567301424,0.05070646167711214,1.273081701753571,6.749606192352618,2.7169665428012344e-05,3.42225274791647e-05,4.591929168639791e-05,4.41825277265024e-05,3.584649757978248e-05,0.07519341764734608,0.09450327057766385,0.09352961326148992,0.15815494482429848,5.064789117193802,0.09450665989800094,0.43,0.8280000000000001,4.549943892463134,0.0635968413662525,1.256847512121781,5.7185856615359825,5.997201926620021e-06,7.705822734840737e-06,1.0384361640659265e-05,9.995116868537483e-06,8.429058080717087e-06,0.07711533766297182,0.10001260084548232,0.054254301459132036,1.811757109590625,4.803531143668797,0.10002499638759793,0.872,1.56,8.717820859707814,0.06434718457939181,1.2970830371611866,11.307737558136958,2.6428093674653477e-06,4.061469384325002e-06,4.176598057054091e-06,4.8606828420533005e-06,2.20652963763771e-06,0.04430191903901558,0.05543087355173957,0.0013120450152557014,0.01759472148167518,4.5366121222231985,0.055507581518522774,0.232,0.437,4.179609229102912,0.03742889419558689,1.2529385345505835,5.236793462506297,5.997201926620021e-06,7.705822734840737e-06,1.0384361640659265e-05,9.995116868537483e-06,8.429058080717087e-06
2004-02-13 13:42:39,0.06085819620098638,0.07734493797333337,-0.027654956297738998,0.5285157603349742,4.86275255287169,0.07736416404014682,0.427,0.81,5.519351308164018,0.05113298495110625,1.2712201292435432,7.016310483304783,4.369905770652103e-05,3.7310782665507965e-05,2.6611247067465604e-05,3.1994458591976336e-05,2.3682531085941925e-05,0.07632775037843645,0.09584711835662388,0.14473146832698677,0.08966703490049,5.078692746932762,0.09587070333219648,0.43,0.8260000000000001,4.485207524868466,0.0644688153999373,1.2560399442780008,5.633599809611058,8.099763972324062e-06,6.384807871863871e-06,4.791550283990356e-06,7.885289986030902e-06,3.885595090657265e-06,0.08089633282875142,0.10391393366880312,-0.022710409567957567,1.1369310616891748,4.934290048448559,0.10394679494108676,0.723,1.4209999999999998,6.955481411521826,0.06796667333762477,1.2849382821979165,8.937364336780394,4.443511338237029e-06,4.203905320027082e-06,3.5345357165952776e-06,5.939503106002738e-06,2.503230520121189e-06,0.043892719371063045,0.055060365639837655,-0.024765233582474008,0.07320467097515815,4.529483447419063,0.055141832225760565,0.281,0.486,5.095949638552733,0.0370009090885723,1.2562865326160144,6.401972901803246,8.099763972324062e-06,6.384807871863871e-06,4.791550283990356e-06,7.885289986030902e-06,3.885595090657265e-06
2004-02-13 13:52:39,0.06000839884759998,0.07614441568033319,-0.032298055262466714,0.3262135153814203,4.850227056945377,0.07616969766851021,0.334,0.666,4.384945854105458,0.050389948797215936,1.269317281101837,5.5658875493119115,2.7052287526577045e-05,2.7881905721920867e-05,3.5574715564268594e-05,3.2581718919415046e-05,3.456036283579473e-05,0.07529884271692953,0.09487962556438044,0.13634461213253762,0.24287025170010335,5.067447320121179,0.09488872411595452,0.461,0.8440000000000001,4.8583222537237996,0.06358239488067369,1.2601617859210545,6.1222720478325865,7.801756936307863e-06,6.87365899635124e-06,6.0566777531218855e-06,5.784011849390447e-06,5.382528341686784e-06,0.07659338834904049,0.09932575900867949,0.009412860203790334,1.4327711347654408,4.935811355205066,0.0993367860382212,0.715,1.2770000000000001,7.197736392688342,0.0637705284531645,1.2969368267863766,9.33500939717804,4.88105193249444e-06,3.5489376367181986e-06,2.5493617503625505e-06,2.2487100865286546e-06,1.9809377878116345e-06,0.04344914302456175,0.05460166359787414,-0.010152275798257187,0.07889382478650386,4.5213525650838235,0.05465487158558261,0.225,0.437,4.116741901912229,0.0366426641645711,1.2579044782238,5.178468074106957,7.801756936307863e-06,6.87365899635124e-06,6.0566777531218855e-06,5.784011849390447e-06,5.382528341686784e-06
2004-02-13 14:02:39,0.06126466136041799,0.07759506098361427,-0.05587685714925933,0.4410999907673965,4.867076568480288,0.07762407674109068,0.439,0.756,5.655461790086751,0.051616841550954064,1.26702857760742,7.16563170760673,3.1109928966897245e-05,2.53622117812223e-05,3.80245326727886e-05,3.4874534920549586e-05,4.087691283018896e-05,0.07548601005908492,0.09507754548776826,0.11470737448423815,0.13360710228730133,5.071998919930409,0.0950890115275513,0.415,0.815,4.3643318332293,0.06368357236647802,1.2596905234906783,5.497707451687648,4.982208749952197e-06,4.493006734371007e-06,6.969114316744096e-06,6.042083797344552e-06,9.447307623142631e-06,0.07889071732018166,0.10152055021386726,-0.0209505529856114,1.0656858936992273,4.974821188232685,0.10152989219790037,0.652,1.3010000000000002,6.421754085280939,0.0659437214429276,1.2869688050349013,8.264597181362005,3.7180754546508954e-06,2.158400796525577e-06,2.0125369877319028e-06,4.375446852136047e-06,5.348110559693788e-06,0.042973338541921,0.05383085309194496,-0.027611477240583937,0.027699356499211625,4.508274466506487,0.05391614761987971,0.244,0.471,4.525545885070495,0.036209861650165015,1.2546418186076902,5.677939119437395,4.982208749952197e-06,4.493006734371007e-06,6.969114316744096e-06,6.042083797344552e-06,9.447307623142631e-06
2004-02-13 14:12:39,0.060608574637433466,0.07721555450294852,-0.048914762782551365,0.4888853176501389,4.861717128189311,0.07725526926830459,0.439,0.786,5.682460292454225,0.05082775973740251,1.2746590681343903,7.2431995410903784,4.4095410125873404e-05,3.818547212461788e-05,6.43329427903473e-05,4.443862845456446e-05,4.810693852797499e-05,0.07592358025294203,0.0958745242723447,0.13267977631797728,0.3068249372879195,5.06660598805303,0.09589143187667372,0.569,1.021,5.93379396745053,0.06403721747943958,1.2629993416697172,7.4943778744937575,8.042704757423219e-06,7.348330415384769e-06,1.3381701013048575e-05,9.619857226037491e-06,8.578002421571637e-06,0.07982118267493529,0.10301661406966282,-0.0026745813800945805,1.1564039286632348,5.025663445132134,0.10304590775207165,0.593,1.157,5.754716639759799,0.06672734440871263,1.2909594207807844,7.429105660021852,2.8988504403912404e-06,4.359644475003158e-06,1.802503317549973e-06,4.195926315365564e-06,1.5143259748717759e-06,0.043907515015381614,0.05509449367377948,0.004322295304093718,0.12246891085960376,4.529891726180276,0.05518576382307991,0.239,0.478,4.330827072833681,0.037029152955332795,1.2568637465305725,5.443259540337773,8.042704757423219e-06,7.348330415384769e-06,1.3381701013048575e-05,9.619857226037491e-06,8.578002421571637e-06
